CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
19,2,1,1,2,1,1.0,1.0,2,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,3,3,2,1,2.0,2.0,2.0,3.0,2,2,25.0,1.0,2,3.0,1.0,14,2.0,4.0,3.0
187,2,2,1,1,1,1.0,2.0,2,2,1,1,1,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,1,1,3,3,1,2.0,1.0,1.0,2.0,1,4,18.0,1.0,1,2.0,2.0,5,3.0,1.0,6.0
138,4,1,1,2,1,1.0,97.0,2,2,98,2,1,98,3,3,4,2,2,2,2,98,2,98,98,98,1,98,2,3,3,1,1,1.0,99.0,3.0,0.0,99,99,57.0,3.0,1,1.0,1.0,15,,4.0,1.0
166,2,1,1,2,1,2.0,2.0,1,1,2,2,1,1,4,2,3,1,2,1,2,2,1,2,2,2,2,2,2,2,3,1,1,1.0,1.0,4.0,3.2,2,3,24.0,1.0,2,2.0,2.0,16,3.0,4.0,3.0
150,2,2,1,2,1,1.0,97.0,1,2,1,2,1,2,2,2,2,3,2,2,2,3,3,2,3,2,3,2,1,2,1,2,1,1.0,4.0,3.0,2.4,1,4,24.0,1.0,1,2.0,1.0,1,3.0,3.0,1.0
124,2,1,2,2,1,1.0,2.0,1,2,1,1,1,2,2,2,2,2,2,2,2,1,3,2,3,3,2,1,1,1,3,2,1,3.0,3.0,3.0,2.8,2,2,21.0,1.0,1,2.0,1.0,6,3.0,3.0,5.0
24,1,1,1,2,1,1.0,2.0,1,2,1,1,2,1,4,2,4,2,1,1,2,2,1,1,2,3,2,2,2,2,5,2,1,5.0,5.0,5.0,3.4,2,3,43.0,2.0,1,3.0,2.0,16,3.0,4.0,4.0
23,2,1,1,2,1,1.0,1.0,1,2,2,2,1,1,98,1,2,1,2,4,1,1,1,2,2,2,1,1,1,2,3,1,1,1.0,1.0,2.0,3.6,3,1,25.0,1.0,1,3.0,2.0,15,1.0,4.0,1.0
68,1,2,1,2,1,1.0,1.0,1,1,1,1,1,1,2,2,3,2,2,2,2,2,3,3,3,2,2,1,1,1,3,2,1,3.0,2.0,2.0,2.4,1,2,24.0,1.0,1,2.0,2.0,10,1.0,4.0,4.0
111,2,1,1,2,1,1.0,2.0,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,3,1,1,1.0,3.0,2.0,3.4,2,1,44.0,2.0,2,3.0,2.0,16,1.0,4.0,1.0
40,2,1,1,2,1,1.0,1.0,1,2,1,1,2,2,2,2,2,2,3,4,1,2,3,3,3,3,2,2,1,2,3,2,1,2.0,3.0,3.0,2.4,1,3,26.0,1.0,1,3.0,1.0,5,2.0,2.0,5.0
26,1,2,1,1,1,1.0,1.0,2,1,1,1,1,1,1,1,2,2,2,98,1,1,1,1,2,2,2,1,1,1,3,2,1,1.0,4.0,1.0,3.8,3,2,28.0,1.0,2,2.0,2.0,13,2.0,3.0,6.0
67,2,1,1,2,1,1.0,2.0,2,1,1,1,1,1,2,2,2,1,2,4,2,3,4,4,2,4,2,1,1,2,3,1,1,1.0,1.0,1.0,2.0,1,2,23.0,1.0,2,2.0,2.0,1,2.0,2.0,1.0
150,3,2,1,2,1,1.0,97.0,2,2,1,1,1,2,3,2,2,3,2,3,2,2,2,3,2,3,1,1,1,2,3,2,1,1.0,1.0,2.0,2.8,2,1,21.0,1.0,2,2.0,1.0,1,3.0,3.0,5.0
28,2,2,1,2,1,1.0,1.0,1,1,1,1,2,1,2,3,3,1,3,3,2,2,2,2,2,2,2,1,1,1,3,1,1,3.0,3.0,3.0,2.8,2,2,22.0,1.0,2,2.0,2.0,11,2.0,4.0,6.0
121,3,1,1,2,1,1.0,1.0,2,1,2,2,1,1,2,2,2,1,2,3,1,1,2,2,2,2,1,1,1,2,3,1,1,1.0,2.0,1.0,3.2,2,1,70.0,3.0,2,2.0,2.0,15,1.0,4.0,6.0
115,3,2,1,2,1,1.0,1.0,1,1,1,1,2,2,3,2,2,2,1,2,1,2,2,3,1,3,3,1,1,1,3,2,1,1.0,1.0,2.0,3.0,2,2,18.0,1.0,1,2.0,1.0,8,1.0,3.0,1.0
130,3,2,1,2,1,1.0,2.0,2,1,1,1,98,1,1,2,3,1,2,2,2,2,2,2,3,2,2,1,1,3,3,1,1,1.0,3.0,2.0,2.8,2,2,31.0,2.0,2,2.0,1.0,15,2.0,4.0,4.0
23,3,3,1,2,2,97.0,97.0,2,1,2,1,2,1,1,2,2,1,4,2,2,2,2,3,2,2,2,2,1,2,3,2,1,1.0,3.0,2.0,2.8,2,3,79.0,3.0,2,1.0,1.0,15,2.0,4.0,6.0
69,3,2,1,1,1,1.0,97.0,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,4.0,3,1,29.0,1.0,1,2.0,1.0,10,2.0,4.0,6.0
109,1,1,1,98,1,1.0,1.0,1,1,1,1,1,1,1,1,4,1,1,2,2,2,2,1,2,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.4,2,2,25.0,1.0,2,3.0,2.0,16,2.0,4.0,1.0
1,2,1,1,2,1,1.0,1.0,1,1,1,1,2,1,3,2,4,2,3,4,2,2,3,4,3,4,1,1,1,2,3,1,1,1.0,1.0,1.0,2.2,1,1,19.0,1.0,1,2.0,2.0,7,1.0,4.0,3.0
184,3,1,1,2,98,2.0,2.0,2,2,2,2,2,1,2,3,2,2,3,3,98,2,98,2,98,98,2,1,1,98,1,2,1,3.0,3.0,2.0,2.6666666666666696,2,2,47.0,2.0,2,2.0,1.0,17,2.0,4.0,3.0
144,2,2,1,2,1,1.0,2.0,2,2,2,2,1,98,2,3,2,3,2,3,2,2,2,2,2,98,2,1,98,1,1,3,1,2.0,2.0,1.0,2.8,2,2,19.0,1.0,2,2.0,1.0,17,1.0,4.0,4.0
131,2,2,1,1,1,1.0,1.0,1,1,1,1,1,1,2,2,3,2,2,3,3,3,3,3,2,2,2,1,1,1,1,2,1,1.0,1.0,1.0,2.4,1,2,26.0,1.0,2,2.0,2.0,13,3.0,3.0,6.0
40,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,1,2,2,2,2,3,2,2,1,2,2,1,1,1,1,2,3,1,1,1.0,1.0,1.0,3.2,2,1,28.0,1.0,2,3.0,2.0,5,1.0,2.0,1.0
43,2,3,1,1,1,2.0,2.0,2,2,1,1,2,1,3,1,3,1,4,3,3,2,4,2,1,2,2,1,1,1,2,3,1,2.0,2.0,1.0,3.0,2,2,17.0,1.0,2,2.0,1.0,1,2.0,1.0,5.0
69,3,3,1,2,1,1.0,2.0,1,1,1,1,2,1,3,2,3,2,2,2,2,3,3,3,3,3,3,2,1,2,3,2,1,2.0,2.0,2.0,2.2,1,4,40.0,2.0,2,2.0,1.0,10,3.0,4.0,5.0
41,3,2,1,1,1,1.0,1.0,2,2,1,1,2,2,1,1,1,1,1,4,2,1,1,1,2,1,1,1,1,2,3,2,1,1.0,1.0,4.0,3.8,3,1,24.0,1.0,1,2.0,1.0,1,3.0,1.0,1.0
68,2,2,1,2,1,1.0,2.0,2,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,97,2,1,2.0,3.0,2.0,3.0,2,2,20.0,1.0,2,2.0,2.0,10,3.0,4.0,6.0
25,1,2,1,2,1,2.0,2.0,1,2,1,1,1,2,1,2,3,1,1,4,1,2,1,1,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.4,2,1,31.0,2.0,1,2.0,2.0,15,2.0,4.0,1.0
16,1,2,1,1,1,1.0,97.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,24.0,1.0,2,2.0,2.0,17,3.0,4.0,5.0
155,1,2,1,2,1,1.0,97.0,1,1,1,1,2,2,3,3,3,2,2,3,2,3,3,2,2,1,3,2,1,2,1,3,1,3.0,3.0,4.0,2.4,1,4,20.0,1.0,2,2.0,1.0,4,3.0,3.0,6.0
175,4,3,1,98,2,2.0,97.0,2,2,2,2,2,98,1,98,3,2,2,98,3,3,3,3,3,3,3,2,2,98,99,3,1,99.0,99.0,99.0,2.0,1,4,49.0,2.0,1,2.0,1.0,14,3.0,4.0,6.0
29,2,2,98,1,1,1.0,1.0,98,1,1,1,1,1,1,2,2,2,2,98,2,2,2,2,2,2,1,1,1,1,3,2,1,2.0,2.0,2.0,3.0,2,1,88.0,3.0,1,2.0,1.0,10,1.0,4.0,6.0
21,3,2,2,1,2,2.0,97.0,2,2,1,1,2,2,3,3,2,3,4,4,3,2,4,2,2,2,3,2,2,1,3,2,1,2.0,3.0,3.0,2.4,1,4,31.0,2.0,2,2.0,2.0,14,2.0,4.0,1.0
175,2,2,1,1,1,1.0,97.0,2,2,2,2,2,1,2,1,3,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.2,2,1,41.0,2.0,2,2.0,1.0,14,1.0,4.0,1.0
48,4,4,2,2,2,97.0,97.0,2,2,2,1,1,1,3,1,3,3,1,1,3,3,98,4,98,4,1,98,1,2,5,2,1,1.0,2.0,1.0,2.3333333333333304,1,99,55.0,3.0,1,1.0,2.0,11,3.0,2.0,4.0
37,2,4,1,2,1,97.0,97.0,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,2,17.0,1.0,2,1.0,2.0,1,3.0,1.0,6.0
23,1,1,1,2,98,1.0,97.0,1,1,1,1,98,1,2,2,3,2,2,3,1,1,1,2,2,3,1,1,1,2,3,2,1,1.0,2.0,2.0,3.4,2,1,20.0,1.0,2,2.0,2.0,15,1.0,4.0,6.0
70,4,4,98,98,97,97.0,97.0,2,2,1,1,1,1,1,3,3,1,2,4,98,98,98,98,98,98,3,98,1,1,1,2,1,1.0,1.0,1.0,0.0,99,99,20.0,1.0,2,1.0,1.0,12,3.0,1.0,2.0
122,3,2,1,2,1,1.0,1.0,2,2,1,1,2,2,2,4,4,2,4,4,2,2,2,2,2,1,3,2,1,1,3,2,1,2.0,5.0,4.0,2.6,2,4,33.0,2.0,1,2.0,2.0,2,2.0,3.0,6.0
153,2,1,1,2,1,1.0,1.0,1,1,1,1,1,1,3,98,2,2,3,2,2,98,2,3,2,98,3,2,1,1,3,4,1,1.0,1.0,1.0,2.6666666666666696,2,4,21.0,1.0,2,3.0,2.0,10,2.0,2.0,6.0
157,4,98,98,98,2,2.0,2.0,2,2,1,98,98,98,1,98,2,4,98,3,98,98,98,2,2,4,98,2,1,98,3,3,1,1.0,1.0,1.0,0.0,99,99,23.0,1.0,1,1.0,2.0,12,3.0,1.0,1.0
76,4,1,1,1,1,1.0,1.0,2,2,2,2,1,1,4,2,2,2,4,4,98,1,4,4,2,1,2,1,1,98,3,2,1,5.0,5.0,5.0,2.4,1,2,32.0,2.0,2,3.0,2.0,14,1.0,3.0,1.0
6,2,1,1,1,1,1.0,1.0,2,2,1,1,2,2,2,2,4,2,4,4,4,1,2,2,98,98,1,1,1,1,3,3,1,1.0,1.0,2.0,3.25,2,1,33.0,2.0,1,2.0,1.0,13,3.0,3.0,1.0
134,1,1,1,2,1,1.0,97.0,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1.0,5.0,1.0,4.0,3,1,16.0,1.0,1,2.0,2.0,5,1.0,2.0,6.0
103,4,4,98,2,2,2.0,2.0,2,2,1,98,1,98,4,4,4,98,98,1,98,4,98,1,1,98,2,2,1,1,3,4,1,1.0,1.0,1.0,2.5,2,3,24.0,1.0,1,1.0,2.0,2,3.0,1.0,1.0
68,2,2,1,1,1,1.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,98,1,1,1,1,1,1.0,1.0,1.0,3.8,3,99,53.0,3.0,1,3.0,2.0,10,2.0,4.0,2.0
26,3,2,1,1,1,1.0,97.0,1,1,1,1,1,1,3,1,2,1,1,2,1,1,2,1,98,98,1,1,1,98,4,2,1,2.0,3.0,2.0,3.75,3,1,15.0,1.0,2,2.0,1.0,13,3.0,3.0,5.0
21,3,1,1,2,1,1.0,1.0,2,2,2,2,2,1,2,2,3,2,3,3,2,2,2,2,2,2,2,1,1,1,1,2,1,99.0,99.0,99.0,3.0,2,2,24.0,1.0,2,3.0,1.0,14,2.0,4.0,1.0
75,2,1,1,2,1,1.0,97.0,1,1,98,1,2,2,3,98,3,3,4,4,2,2,4,4,98,3,2,1,1,2,3,2,1,3.0,3.0,3.0,1.6666666666666698,1,2,33.0,2.0,1,2.0,2.0,14,2.0,2.0,6.0
60,2,2,1,2,1,1.0,97.0,2,2,1,1,1,1,2,4,98,2,98,4,1,3,2,98,2,2,1,1,1,1,3,1,1,1.0,3.0,1.0,2.25,1,1,23.0,1.0,2,2.0,2.0,1,2.0,1.0,1.0
155,2,2,1,2,1,1.0,2.0,2,2,1,1,2,1,2,2,3,1,2,2,2,3,2,3,2,2,2,1,1,1,3,3,1,1.0,1.0,2.0,2.6,2,2,23.0,1.0,1,2.0,2.0,4,3.0,3.0,2.0
184,2,1,1,2,1,1.0,1.0,1,2,1,2,2,1,1,1,98,1,3,2,2,2,1,2,1,2,1,1,1,98,3,1,1,1.0,99.0,99.0,3.6,3,1,44.0,2.0,2,3.0,2.0,17,1.0,4.0,2.0
97,2,1,1,98,1,1.0,97.0,2,2,1,1,1,1,1,2,3,2,2,4,2,2,98,98,2,98,1,1,1,3,3,2,1,1.0,1.0,1.0,3.0,2,1,19.0,1.0,2,2.0,1.0,16,2.0,3.0,6.0
173,3,2,1,2,1,1.0,97.0,2,2,98,2,2,1,3,2,4,2,3,4,2,2,2,2,2,2,3,2,98,2,1,2,1,2.0,3.0,3.0,3.0,2,4,35.0,2.0,1,2.0,2.0,16,3.0,3.0,1.0
75,3,3,1,98,1,1.0,98.0,2,2,98,1,98,1,3,3,3,3,98,2,98,3,98,98,98,98,98,98,2,3,5,3,1,3.0,3.0,3.0,0.0,99,99,63.0,3.0,2,2.0,1.0,14,2.0,2.0,6.0
72,3,2,1,1,2,1.0,1.0,1,1,1,1,2,1,3,3,2,3,3,3,1,1,3,3,3,3,3,1,1,3,1,2,1,1.0,3.0,3.0,2.4,1,2,61.0,3.0,2,2.0,1.0,9,3.0,2.0,2.0
62,3,2,1,2,1,1.0,2.0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,2,3,2,98,2,1,3,2,1,1.0,4.0,1.0,2.6,2,99,20.0,1.0,2,1.0,1.0,5,2.0,2.0,2.0
40,3,1,1,2,1,1.0,2.0,2,2,2,1,1,1,1,1,1,1,1,1,4,4,1,2,1,1,2,2,1,1,3,1,1,5.0,3.0,1.0,3.2,2,3,22.0,1.0,1,2.0,2.0,5,2.0,2.0,6.0
69,3,3,1,2,1,1.0,1.0,2,2,2,2,2,2,4,4,4,2,4,4,4,4,4,4,4,4,3,2,2,2,1,4,1,2.0,4.0,2.0,1.0,1,4,30.0,2.0,2,2.0,2.0,10,2.0,4.0,1.0
19,1,1,1,2,2,1.0,1.0,2,2,1,1,1,1,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,98,98,1,1.0,1.0,1.0,4.0,3,1,27.0,1.0,2,3.0,1.0,14,1.0,4.0,1.0
150,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,2,3,3,2,3,4,2,3,2,2,1,3,1,1,1,1,3,3,1,5.0,3.0,2.0,2.8,2,1,26.0,1.0,1,2.0,2.0,1,2.0,3.0,1.0
12,3,3,1,2,1,1.0,97.0,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,2,81.0,3.0,1,1.0,1.0,15,2.0,4.0,6.0
166,3,3,1,2,1,1.0,97.0,1,2,1,2,1,2,2,1,2,3,1,2,2,2,2,2,2,2,2,1,1,1,3,2,1,3.0,3.0,3.0,3.2,2,2,15.0,1.0,1,2.0,1.0,16,2.0,4.0,3.0
61,2,1,1,2,1,1.0,1.0,1,1,1,1,1,1,2,2,2,2,1,3,1,1,2,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.2,2,1,25.0,1.0,1,3.0,1.0,5,2.0,1.0,5.0
67,3,2,1,98,1,1.0,97.0,2,2,1,1,2,2,2,3,98,2,2,3,3,3,3,3,98,98,2,98,1,1,3,3,1,1.0,1.0,3.0,2.0,1,99,28.0,1.0,1,1.0,1.0,1,3.0,2.0,1.0
76,2,1,1,2,1,1.0,97.0,1,2,2,1,1,2,2,1,1,2,3,4,1,1,2,2,3,3,1,1,2,3,3,2,1,1.0,2.0,1.0,3.2,2,1,16.0,1.0,2,1.0,1.0,14,2.0,3.0,6.0
13,3,2,2,1,1,1.0,2.0,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,4,1,1,1,2,3,2,1,4.0,4.0,4.0,3.2,2,1,21.0,1.0,1,3.0,2.0,17,1.0,4.0,3.0
76,3,1,1,2,1,1.0,1.0,1,1,1,1,98,98,2,2,98,3,3,4,2,2,2,98,3,4,3,2,1,2,3,98,1,2.0,3.0,2.0,2.75,2,4,52.0,3.0,2,2.0,1.0,14,3.0,3.0,1.0
47,3,3,98,2,2,1.0,2.0,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1.0,1.0,1.0,3.0,2,2,72.0,3.0,1,2.0,2.0,18,1.0,4.0,6.0
25,2,2,1,2,1,2.0,2.0,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,5,1,1,1.0,1.0,1.0,3.2,2,1,51.0,3.0,1,2.0,1.0,15,2.0,4.0,6.0
36,3,2,1,2,1,1.0,97.0,2,1,1,1,1,1,2,4,2,2,2,4,3,3,4,2,1,2,3,2,2,1,3,2,1,1.0,1.0,2.0,2.2,1,4,27.0,1.0,2,2.0,1.0,1,3.0,2.0,1.0
37,2,2,1,2,1,1.0,2.0,1,1,1,1,1,1,3,3,2,1,2,4,1,2,2,2,3,3,3,1,1,1,3,1,1,1.0,1.0,1.0,2.6,2,2,16.0,1.0,2,2.0,1.0,1,2.0,1.0,6.0
76,2,1,1,98,1,1.0,1.0,1,1,1,1,98,2,2,2,98,3,2,3,2,2,2,98,2,98,2,1,1,98,98,2,1,1.0,1.0,1.0,3.0,2,2,20.0,1.0,2,2.0,1.0,14,1.0,3.0,6.0
63,3,3,1,2,1,1.0,97.0,2,2,1,1,1,1,3,3,3,1,1,3,2,2,2,3,2,98,2,1,1,1,3,2,1,1.0,1.0,2.0,2.6,2,2,17.0,1.0,2,2.0,2.0,1,1.0,1.0,6.0
33,2,2,1,1,1,1.0,2.0,2,1,1,1,1,2,2,2,1,2,2,4,2,98,2,98,2,98,2,1,1,2,2,3,1,1.0,2.0,3.0,3.0,2,2,33.0,2.0,2,2.0,1.0,8,2.0,3.0,1.0
122,2,1,1,2,1,1.0,1.0,2,1,2,1,1,1,3,3,3,3,3,3,3,3,3,2,98,98,3,2,1,1,3,3,1,1.0,1.0,1.0,2.25,1,4,27.0,1.0,2,2.0,2.0,2,2.0,3.0,1.0
109,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,1,3,2,1,1.0,3.0,3.0,3.0,2,1,17.0,1.0,2,2.0,1.0,16,2.0,4.0,6.0
41,3,3,1,1,1,1.0,2.0,1,1,1,1,1,2,1,3,3,3,3,4,2,3,3,3,3,3,3,2,1,1,3,3,1,1.0,1.0,1.0,2.0,1,4,25.0,1.0,1,2.0,1.0,1,1.0,1.0,1.0
132,2,2,1,98,1,1.0,2.0,2,2,1,1,2,1,2,2,3,1,3,3,2,2,1,1,2,2,2,1,1,1,1,2,1,3.0,3.0,3.0,3.4,2,2,38.0,2.0,2,3.0,2.0,15,1.0,4.0,1.0
129,3,3,1,1,1,97.0,97.0,2,2,1,1,1,1,3,98,4,3,98,2,3,98,3,3,4,3,3,2,1,98,1,3,1,2.0,1.0,1.0,1.6666666666666698,1,4,30.0,2.0,1,1.0,2.0,6,3.0,2.0,5.0
46,2,1,1,2,1,2.0,2.0,1,1,1,1,1,1,1,1,4,1,2,2,1,1,1,2,4,4,1,1,1,2,3,1,1,1.0,1.0,1.0,3.2,2,1,28.0,1.0,1,2.0,1.0,7,2.0,4.0,1.0
30,3,3,1,2,1,1.0,97.0,1,1,1,1,1,1,2,2,98,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,1.0,2.0,2.0,3.0,2,1,16.0,1.0,1,1.0,1.0,10,2.0,3.0,1.0
62,2,2,1,1,1,2.0,2.0,1,1,1,1,1,2,2,2,1,2,2,3,2,2,2,3,2,1,3,1,1,1,1,4,1,1.0,1.0,1.0,2.8,2,2,29.0,1.0,1,2.0,1.0,5,3.0,2.0,3.0
138,4,4,1,98,2,97.0,97.0,2,2,2,2,2,1,2,98,98,2,2,2,98,98,98,98,98,2,1,98,2,1,1,2,1,4.0,4.0,4.0,0.0,99,99,31.0,2.0,2,1.0,1.0,15,3.0,4.0,1.0
66,3,3,1,2,1,2.0,2.0,1,1,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,3,2,1,2.0,2.0,2.0,3.0,2,1,30.0,2.0,1,1.0,1.0,5,3.0,1.0,3.0
28,1,2,1,2,1,1.0,1.0,2,2,1,1,1,1,2,2,3,1,1,3,2,2,2,98,2,98,2,1,1,2,1,1,1,1.0,2.0,2.0,3.0,2,2,21.0,1.0,2,2.0,2.0,11,1.0,4.0,6.0
144,3,2,1,2,1,1.0,2.0,2,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,3,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,2,66.0,3.0,1,3.0,1.0,17,2.0,4.0,3.0
10,2,3,1,2,1,1.0,2.0,1,1,1,1,98,98,2,2,98,2,98,3,3,3,98,98,3,3,1,1,1,98,3,2,1,2.0,2.0,3.0,2.3333333333333304,1,1,19.0,1.0,2,2.0,1.0,11,2.0,2.0,6.0
160,2,2,1,2,1,1.0,1.0,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,3,2,2,2,2,2,3,1,1,1.0,2.0,2.0,3.0,2,3,25.0,1.0,2,3.0,1.0,15,3.0,4.0,1.0
61,2,2,2,1,2,2.0,2.0,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,1,99,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.25,2,2,17.0,1.0,1,2.0,2.0,5,2.0,1.0,4.0
173,2,1,1,1,1,1.0,1.0,2,2,1,2,2,1,3,1,2,1,3,4,2,2,1,2,2,2,3,2,1,2,3,3,1,1.0,1.0,1.0,3.4,2,4,63.0,3.0,1,2.0,1.0,16,2.0,3.0,6.0
132,2,1,1,2,1,1.0,1.0,1,1,1,1,2,1,1,1,1,1,3,4,1,1,1,1,3,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,1,66.0,3.0,1,2.0,2.0,15,1.0,4.0,1.0
63,98,4,1,2,1,2.0,97.0,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,2.0,4.0,3,1,15.0,1.0,1,1.0,1.0,1,2.0,1.0,6.0
109,1,2,1,1,1,1.0,97.0,1,2,1,2,2,2,3,2,4,2,3,3,2,2,98,98,98,98,2,1,1,98,3,2,1,5.0,5.0,5.0,0.0,99,2,17.0,1.0,1,1.0,1.0,16,3.0,4.0,6.0
63,2,2,1,2,1,1.0,97.0,1,2,1,1,1,1,1,1,1,1,1,4,1,2,2,1,2,2,2,1,1,2,1,2,1,2.0,2.0,2.0,3.4,2,2,15.0,1.0,1,2.0,2.0,1,3.0,1.0,6.0
175,3,3,1,2,1,1.0,2.0,2,1,98,1,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,98,3,3,2,1,99.0,99.0,99.0,2.8,2,3,64.0,3.0,2,2.0,1.0,14,3.0,4.0,6.0
75,2,2,1,1,1,1.0,2.0,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,98,98,98,3,2,1,3.0,3.0,3.0,3.2,2,99,29.0,1.0,1,2.0,1.0,14,3.0,2.0,6.0
158,4,2,1,2,1,97.0,97.0,2,2,1,1,2,1,3,2,1,3,3,3,2,2,2,1,2,4,98,98,2,2,3,2,1,1.0,3.0,1.0,3.2,2,99,38.0,2.0,2,1.0,2.0,6,3.0,2.0,6.0
97,1,2,1,2,1,1.0,1.0,1,1,1,1,2,98,98,3,3,2,3,3,1,3,2,2,1,2,1,1,1,3,3,2,1,1.0,1.0,1.0,2.8,2,1,64.0,3.0,2,3.0,2.0,16,2.0,3.0,1.0
154,3,2,2,2,1,1.0,2.0,2,2,98,2,1,2,2,2,3,2,4,2,3,4,3,3,3,4,3,2,98,2,4,3,1,3.0,3.0,3.0,2.0,1,4,51.0,3.0,2,2.0,1.0,16,3.0,3.0,2.0
119,2,1,1,2,1,1.0,2.0,1,1,99,99,2,2,2,2,3,3,3,3,2,2,3,2,4,3,2,2,2,2,97,2,1,3.0,3.0,3.0,2.4,1,3,57.0,3.0,1,2.0,2.0,15,3.0,4.0,6.0
115,2,3,1,2,1,1.0,1.0,2,1,1,1,2,1,3,4,3,1,3,4,3,3,3,2,2,3,3,2,1,1,3,3,1,2.0,4.0,4.0,2.2,1,4,25.0,1.0,2,2.0,2.0,8,1.0,3.0,4.0
132,2,2,1,98,1,1.0,2.0,1,2,1,2,2,2,1,2,3,2,2,3,2,2,1,1,1,1,3,1,1,3,1,2,1,3.0,3.0,3.0,3.6,3,2,21.0,1.0,1,2.0,2.0,15,1.0,4.0,6.0
184,2,1,1,2,1,1.0,1.0,1,1,1,2,2,1,3,1,2,1,98,3,1,2,2,2,1,2,1,1,1,2,3,1,1,99.0,3.0,3.0,3.4,2,1,53.0,3.0,2,,2.0,17,1.0,4.0,3.0
69,3,3,1,2,1,1.0,2.0,2,2,2,1,2,1,2,2,3,2,2,3,3,3,2,3,2,2,3,2,1,1,3,2,1,1.0,5.0,4.0,2.6,2,4,31.0,2.0,2,3.0,1.0,10,3.0,4.0,6.0
29,4,3,1,2,1,2.0,2.0,2,2,1,1,2,2,2,2,4,2,4,2,3,2,2,2,2,2,3,2,2,2,3,2,1,3.0,4.0,3.0,3.0,2,4,58.0,3.0,1,1.0,1.0,10,2.0,4.0,4.0
103,2,1,1,2,1,1.0,1.0,1,1,1,1,2,2,4,2,3,3,3,4,3,3,2,2,2,3,1,1,1,1,3,2,1,1.0,1.0,1.0,2.8,2,1,25.0,1.0,1,2.0,2.0,2,1.0,1.0,4.0
187,98,4,98,98,1,2.0,97.0,2,2,98,98,2,1,4,4,3,2,98,3,3,98,98,98,98,98,2,2,98,2,3,3,1,1.0,3.0,3.0,0.0,99,3,18.0,1.0,2,2.0,1.0,5,2.0,1.0,6.0
